# Mənbə: GeoNames (https://www.geonames.org) cities15000 — CC BY 4.0.
# Sütunlar: ad<TAB>qatlanmış adlar (|)<TAB>ölkə<TAB>enlik<TAB>uzunluq<TAB>hündürlük(m)
# Sıra ƏHALİYƏ görə azalandır — axtarış böyük şəhərləri əvvəl qaytarsın deyə;
# bu, ayrıca əhali sütunu saxlamağı lazımsız edir.
Palermo	palermo	IT	38.117	13.364	14
Izhevsk	izhevsk|ijevsk	RU	56.852	53.199	155
Colombo	colombo|kolombo	LK	6.935	79.849	7
Maturín	maturin	VE	9.746	-63.183	71
Amravati	amravati	IN	20.933	77.750	341
Lingyuan	lingyuan	CN	41.240	119.401	394
Detroit	detroit|detroyt	US	42.331	-83.046	183
Mingguang	mingguang	CN	32.780	117.964	16
Osogbo	osogbo	NG	7.771	4.557	336
Honchō	honcho|funabasi	JP	35.701	139.986	11
Bikaner	bikaner	IN	28.018	73.315	229
Jaboatão dos Guararapes	jaboatao dos guararapes|zhaboatan dus guararapis	BR	-8.113	-35.015	48
Hoji ya Henda	hoji ya henda	AO	-8.805	13.290	7
Las Vegas	las vegas|las veqas	US	36.175	-115.137	610
New South Memphis	new south memphis	US	35.087	-90.057	79
Hwaseong-si	hwaseong si|hvason	KR	37.207	126.817	19
Gold Coast	gold coast|gold koust	AU	-28.000	153.431	12
Łódź	lodz	PL	51.771	19.474	214
Jeonju	jeonju|chondzhu	KR	35.822	127.149	44
Chongming	chongming	CN	31.619	121.696	6
Al Aḩmadī	al ahmadi|el ahmadi|el ahmedi	KW	29.077	48.084	70
Cuenca	cuenca|kuenka	EC	-2.895	-78.996	2484
Chisinau	chisinau|kisinev|kishinev	MD	47.009	28.859	24
Likasi	likasi	CD	-10.983	26.738	1288
Jambi City	jambi city|dzhambi	ID	-1.600	103.617	21
Hebi	hebi	CN	35.732	114.286	84
Comilla	comilla|komille	BD	23.462	91.185	17
Tshikapa	tshikapa|chikapa	CD	-6.416	20.800	484
Chunian	chunian	PK	30.966	73.979	195
Kochi	kochi|kochin	IN	9.940	76.260	9
Memphis	memphis|memfis	US	35.150	-90.049	78
Jingmen	jingmen|tszinmen	CN	31.034	112.205	94
Barnaul	barnaul	RU	53.362	83.728	197
Piura	piura	PE	-5.182	-80.657	29
Bhilai	bhilai	IN	21.209	81.428	307
Ndola	ndola	ZM	-12.959	28.637	1307
Contagem	contagem|kontazhen	BR	-19.932	-44.054	945
Xiazhuang	xiazhuang	CN	34.916	118.639	60
Ulyanovsk	ulyanovsk	RU	54.328	48.387	176
Djibouti	djibouti|cibuti|dzhibuti	DJ	11.589	43.145	6
Glasgow	glasgow|qlazqo|glazgo	GB	55.865	-4.258	40
Panshan	panshan	CN	41.188	122.049	9
Louisville	louisville|luisvill	US	38.254	-85.759	142
Irkutsk	irkutsk	RU	52.296	104.291	415
Ansan-si	ansan si	KR	37.324	126.822	15
Al Mansurah	al mansurah|mansura	EG	31.036	31.381	15
Kermanshah	kermanshah|kirmansah	IR	34.314	47.065	1392
Jiaozhou	jiaozhou	CN	36.284	120.003	10
Düsseldorf	dusseldorf|duesseldorf|dyusseldorf	DE	51.223	6.779	42
Suizhou	suizhou|suychzhou	CN	31.711	113.363	67
Villa Nueva	villa nueva|vilya nueva	GT	14.525	-90.585	1331
Khabarovsk	khabarovsk|habarovsk	RU	48.462	135.097	48
Cuiabá	cuiaba|kuyaba	BR	-15.596	-56.097	193
Arusha	arusha|arusa	TZ	-3.367	36.683	1415
Feira de Santana	feira de santana|feyra de santana	BR	-12.267	-38.967	223
Las Piñas	las pinas	PH	14.451	120.983	17
Chizhou	chizhou	CN	30.661	117.478	21
Coyoacán	coyoacan	MX	19.347	-99.162	2255
Stuttgart	stuttgart|stutqart|shtutgart	DE	48.782	9.177	252
Ya'an	ya an	CN	29.985	102.999	591
Cuttack	cuttack|kattake	IN	20.465	85.879	30
Borivli	borivli	IN	19.235	72.860	22
Chiclayo	chiclayo|chiklayo	PE	-6.770	-79.855	1
Yaroslavl	yaroslavl	RU	57.630	39.874	103
Gothenburg	gothenburg|goteborq|goteborg|geteborg	SE	57.707	11.967	10
Kawaguchi	kawaguchi|kavaquci|kavaguti	JP	35.805	139.711	6
Bukit Rahman Putra	bukit rahman putra	MY	3.217	101.561	76
Jhang Sadr	jhang sadr|jhang sadar|dzhhang sadr	PK	31.270	72.317	160
Ha'il	ha il|hail	SA	27.522	41.691	1002
Bhavnagar	bhavnagar|bhavnagarom	IN	21.763	72.153	24
Benoni	benoni	ZA	-26.188	28.321	1641
Vladivostok	vladivostok	RU	43.106	131.874	40
Tuxtla	tuxtla|tustla guterres	MX	16.754	-93.116	535
Kryvyy Rih	kryvyy rih|krivoy roq|krivoy rog	UA	47.906	33.394	84
Sanming	sanming|sanmin	CN	26.249	117.619	126
Islamabad	islamabad	PK	33.721	73.043	579
Sāngli	sangli	IN	16.854	74.564	553
Jamnagar	jamnagar|camnaqar|dzhamnagarom	IN	22.473	70.067	18
Lubango	lubango	AO	-14.917	13.492	1760
Pokhara	pokhara	NP	28.267	83.969	1008
Shuangyashan	shuangyashan|shuanyashan	CN	46.677	131.133	153
Borama	borama|boorama	SO	9.936	43.183	1468
Pallabi	pallabi	BD	23.825	90.370	14
Luancheng	luancheng	CN	37.885	114.646	53
Makhachkala	makhachkala|mahacqala|mahckale|mahachkala	RU	42.978	47.500	0
Anyang-si	anyang si	KR	37.392	126.927	52
Huambo	huambo|uambo	AO	-12.776	15.739	1716
Samarkand	samarkand|semerqend|semerkant	UZ	39.655	66.964	703
Mengzi	mengzi	CN	23.368	103.382	1306
Kagoshima	kagoshima	JP	31.567	130.550	6
Mukalla	mukalla|mukella|al mukalla	YE	14.542	49.124	39
Rasht	rasht|rest|resht	IR	37.276	49.589	4
Mar del Plata	mar del plata	AR	-38.000	-57.556	14
Essen	essen	DE	51.457	7.012	83
Al Maḩallah al Kubrá	al mahallah al kubra	EG	30.971	31.167	17
Málaga	malaga|malaqa	ES	36.720	-4.420	22
Shekhupura	shekhupura	PK	31.713	73.986	210
Yingkou	yingkou|inkou	CN	40.665	122.232	4
Zhangzhou	zhangzhou|chzhanchzhou	CN	24.513	117.656	14
Reynosa	reynosa	MX	26.080	-98.285	38
Thuận An	thuan an	VN	10.924	106.714	24
Dortmund	dortmund	DE	51.515	7.466	96
Suginami	suginami	JP	36.201	140.284	25
Baltimore	baltimore|baltimor	US	39.290	-76.612	10
Itabashi	itabashi	JP	35.749	139.715	35
New Kingston	new kingston	JM	18.007	-76.783	99
Pelentong	pelentong	MY	1.524	103.824	25
Cimahi	cimahi	ID	-6.872	107.543	764
Londrina	londrina	BR	-23.310	-51.163	605
Bucaramanga	bucaramanga|bukaramanga	CO	7.125	-73.119	1010
Genoa	genoa|cenova|genuya	IT	44.405	8.944	19
Fengcheng	fengcheng	CN	40.454	124.072	65
Hachiōji	hachioji|hatiodzi	JP	35.656	139.324	127
Malacca	malacca|malakka	MY	2.196	102.240	6
Nha Trang	nha trang|nyachang	VN	12.245	109.194	10
Kerman	kerman	IR	30.283	57.079	1760
Orūmīyeh	orumiyeh|urmiya|urmiye	IR	37.553	45.076	1350
Bahçelievler	bahcelievler	TR	41.002	28.860	73
Tanta	tanta	EG	30.788	31.002	18
Jammu	jammu|dzhammu	IN	32.735	74.862	357
Iskandar Puteri	iskandar puteri	MY	1.393	103.623	16
Calamba	calamba|kalamba	PH	14.212	121.165	16
Lanxi	lanxi	CN	29.216	119.472	38
Tlalpan	tlalpan	MX	19.295	-99.162	2256
Herāt	herat|gerat	AF	34.348	62.200	927
Dongsheng	dongsheng|dunshen	CN	39.816	109.978	1439
Gujrat	gujrat|gudzharat	PK	32.574	74.075	237
Tomsk	tomsk	RU	56.500	84.982	122
Umraniye	umraniye	TR	41.016	29.125	136
Shihezi	shihezi|shihetszi	CN	44.302	86.037	467
South Boston	south boston	US	42.333	-71.049	14
Nakuru	nakuru	KE	-0.307	36.072	1802
Hamilton	hamilton|gamilton	CA	43.250	-79.850	95
Irbid	irbid	JO	32.556	35.850	570
Manchester	manchester	GB	53.481	-2.237	51
Kota Bharu	kota bharu|kota baru	MY	6.124	102.243	10
Surrey	surrey	CA	49.106	-122.825	82
Meknes	meknes	MA	33.894	-5.547	531
Puente Alto	puente alto	CL	-33.612	-70.576	700
Nyala	nyala	SD	12.049	24.881	661
Xinmin	xinmin|sinmin	CN	41.991	122.825	34
Dresden	dresden|drezden	DE	51.051	13.738	116
Orenburg	orenburg|orenburq	RU	51.767	55.099	124
Albuquerque	albuquerque|albukerke	US	35.084	-106.651	1511
Bokāro	bokaro	IN	23.669	86.152	209
Asmara	asmara|esmera|asmera	ER	15.338	38.932	2334
Sukkur	sukkur	PK	27.703	68.859	72
Milwaukee	milwaukee|miluoki	US	43.039	-87.906	188
Chợ Lớn	cho lon	VN	10.750	106.650	7
Wenchang	wenchang|venchan	CN	19.552	110.803	17
Ile-Ife	ile ife	NG	7.482	4.560	295
Gombe	gombe	NG	10.290	11.167	460
Hamhŭng	hamhung|hamhin	KP	39.918	127.536	16
Kemerovo	kemerovo	RU	55.354	86.104	114
Nasiriyah	nasiriyah|nasiriya	IQ	31.058	46.257	7
Bloemfontein	bloemfontein|blumfonteyn	ZA	-29.121	26.214	1396
Sheffield	sheffield|seffild|sheffild	GB	53.383	-1.466	75
Santiago de Cuba	santiago de cuba|santyaqo de kuba|santyago de kuba	CU	20.023	-75.822	33
Cuautitlán Izcalli	cuautitlan izcalli	MX	19.644	-99.216	2288
Benguela	benguela|bengela	AO	-12.577	13.403	30
Chuxiong	chuxiong	CN	25.036	101.546	1784
Balbala	balbala	DJ	11.562	43.107	56
Yanzhou	yanzhou	CN	35.553	116.829	54
Huaihua	huaihua|huayhua	CN	27.563	110.004	236
Sishui	sishui	CN	35.649	117.276	112
Muntinlupa	muntinlupa	PH	14.390	121.047	14
Bình Thạnh	binh thanh	VN	10.811	106.706	13
Zahedan	zahedan	IR	29.496	60.863	1380
Banqiao	banqiao	TW	25.014	121.467	12
Nanded	nanded	IN	19.160	77.315	363
Kozhikode	kozhikode|kalkutta	IN	11.248	75.780	9
Ulanqab	ulanqab	CN	40.993	113.133	1375
Cabinda	cabinda|kabinda	AO	-5.562	12.195	1
Ajegunle	ajegunle	NG	6.452	3.331	2
Pristina	pristina|pristine|prishtina	XK	42.673	21.167	597
Jiamusi	jiamusi|tszyamusi	CN	46.797	130.311	66
Korla	korla	CN	41.761	86.152	945
Kolhāpur	kolhapur	IN	16.696	74.232	559
Porto Velho	porto velho|porto velyo|portu velyu	BR	-8.762	-63.904	90
San Miguel de Tucumán	san miguel de tucuman|san migel de tukuman	AR	-26.816	-65.211	440
Kuantan	kuantan	MY	3.808	103.326	12
Sevastopol	sevastopol|akyar	UA	44.608	33.521	50
Nellore	nellore|nelluru	IN	14.450	79.987	21
Mirpur Model Thana	mirpur model thana	BD	23.809	90.361	24
Bremen	bremen	DE	53.076	8.807	17
Wanning	wanning	CN	18.799	110.384	15
Owerri	owerri|overri	NG	5.484	7.033	73
Kota Kuala Muda	kota kuala muda	MY	5.588	100.371	4
Sungai Petani	sungai petani	MY	5.647	100.488	17
Xinzhou	xinzhou|sinchzhou	CN	38.409	112.733	794
Kotō	koto	JP	32.779	130.745	8
Kalaburagi	kalaburagi|gulbarga	IN	17.336	76.838	474
Tucson	tucson|takson|tuson	US	32.222	-110.926	759
Selayang Baru Utara	selayang baru utara	MY	3.255	101.667	76
Vilnius	vilnius|vilnus|vilnyus	LT	54.689	25.280	98
Ajmer	ajmer|adzhmer	IN	26.452	74.639	475
Pingdu	pingdu|pindu	CN	36.784	119.946	59
Fresno	fresno	US	36.748	-119.772	94
Mbeya	mbeya|mbee	TZ	-8.900	33.450	1697
Juiz de Fora	juiz de fora|zhuis di fora	BR	-21.764	-43.350	707
Calabar	calabar|kalabar	NG	4.959	8.327	37
Oujda	oujda|ujda|ucda|udzhda	MA	34.681	-1.909	549
Novokuznetsk	novokuznetsk	RU	53.758	87.136	213
Ryazan’	ryazan	RU	54.627	39.704	124
Ji’an	jian|ji an|tszian	CN	27.117	114.979	72
Sahiwal	sahiwal|sahivale	PK	31.974	72.331	171
Sahiwal	sahiwal|sahival	PK	30.666	73.102	174
Mersin	mersin	TR	36.812	34.639	10
Nilüfer	nilufer|niluefer	TR	40.214	28.916	69
Leeds	leeds|lids	GB	53.796	-1.548	50
Poznań	poznan	PL	52.407	16.930	69
Aqsu	aqsu|aksu	CN	41.184	80.279	1119
Ebute Ikorodu	ebute ikorodu	NG	6.601	3.488	4
Ananindeua	ananindeua	BR	-1.366	-48.372	19
Tanggu	tanggu|tango	CN	39.021	117.647	6
Pasir Gudang	pasir gudang	MY	1.462	103.905	29
Astrakhan	astrakhan|hesterxan|astrahan	RU	46.350	48.041	0
Okara	okara	PK	30.810	73.452	181
Nansana	nansana	UG	0.364	32.529	1218
Kimhae	kimhae|kimhe	KR	35.234	128.881	13
Ar Raqqah	ar raqqah|reqqe|rakka|ar rakka	SY	35.953	39.008	259
Québec	quebec|kvebek	CA	46.812	-71.215	54
Cuauhtémoc	cuauhtemoc	MX	19.445	-99.146	2237
Shangluo	shangluo	CN	33.867	109.931	702
Himeji	himeji|himeci|himedzi	JP	34.817	134.700	8
Duyun	duyun	CN	26.267	107.517	815
Ibagué	ibague|ibage	CO	4.436	-75.203	1047
Antwerp	antwerp|antverpen	BE	51.220	4.400	13
Assiut	assiut|asyut	EG	27.181	31.184	56
Hamadān	hamadan	IR	34.799	48.515	1820
Qionghai	qionghai	CN	19.242	110.464	24
Aparecida de Goiânia	aparecida de goiania|aparesida di goyaniya	BR	-16.823	-49.244	829
Cangzhou	cangzhou|tsanchzhou	CN	38.311	116.853	15
Mohammadpur	mohammadpur	BD	24.898	88.528	40
Surakarta	surakarta|surakarte	ID	-7.556	110.832	100
Yuanping	yuanping	CN	38.715	112.757	797
San Salvador	san salvador	SV	13.689	-89.187	653
Beihai	beihai|beyhay	CN	21.483	109.115	0
Van	van	TR	38.495	43.383	1708
Sacramento	sacramento|sakramento	US	38.582	-121.494	9
Thủ Đức	thu duc|thu gjuc	VN	10.849	106.772	29
Üsküdar	uskudar|ueskuedar|uskyudar	TR	41.023	29.014	41
Penza	penza	RU	53.196	45.011	156
Mazār-e Sharīf	mazar e sharif|mazar e serif|mezirek i serif|mazari sharif	AF	36.709	67.111	361
Kandahār	kandahar|qendeher|kandehar|kandagar	AF	31.613	65.710	1007
Hengshui	hengshui|henshuy	CN	37.739	115.683	22
Dehradun	dehradun|dehra dun|dehradune	IN	30.324	78.034	664
Erode	erode|brod	IN	11.343	77.727	170
Lyon	lyon|lion	FR	45.749	4.848	173
Salta	salta	AR	-24.806	-65.420	1054
Serra	serra	BR	-20.129	-40.308	57
Esenler	esenler	TR	41.044	28.876	72
Daxing’anling	daxinganling|daxing anling	CN	52.334	124.712	348
Qui Nhon	qui nhon|kuinen	VN	13.776	109.224	7
Al Fayyum	al fayyum|al fayum	EG	29.310	30.842	29
Durgapur	durgapur	IN	23.516	87.308	100
Utsunomiya	utsunomiya	JP	36.567	139.883	137
Victoria de Durango	victoria de durango|durango	MX	24.020	-104.658	1884
Belford Roxo	belford roxo|belford roshu	BR	-22.764	-43.399	22
Lisbon	lisbon|lissabon|lizbon	PT	38.725	-9.150	68
Rahim Yar Khan	rahim yar khan|rahimyarhan	PK	28.420	70.303	85
Ulhasnagar	ulhasnagar	IN	19.217	73.150	10
Guangyuan	guangyuan|guanyuan	CN	32.442	105.823	525
Loni	loni|lone	IN	28.751	77.290	213
Siliguri	siliguri	IN	26.710	88.429	124
Nuremberg	nuremberg|nurnberq|nyurnberg	DE	49.454	11.078	300
Niterói	niteroi|niteroy	BR	-22.883	-43.104	44
Ujjain	ujjain|uddzhayn	IN	23.182	75.776	494
Hannover	hannover|gannover	DE	52.371	9.733	57
Edinburgh	edinburgh|edinburq|edinburg	GB	55.952	-3.196	66
Macapá	macapa|makapa	BR	0.039	-51.066	17
Xianning	xianning|syannin	CN	29.843	114.322	30
Toulouse	toulouse|tuluza	FR	43.604	1.444	150
Thembisa	thembisa	ZA	-25.996	28.227	1577
Carrefour	carrefour	HT	18.533	-72.400	57
Matsuyama	matsuyama	JP	33.839	132.766	28
Bilimora	bilimora	IN	20.770	72.961	15
Kasur	kasur	PK	31.119	74.450	213
Atlanta	atlanta	US	33.749	-84.388	320
Heroica Matamoros	heroica matamoros	MX	25.880	-97.504	16
Makati City	makati city	PH	14.550	121.033	25
Buda	buda|budin	HU	47.500	19.033	165
Tonghua	tonghua|tunhua	CN	41.720	125.926	375
Mianzhu, Deyang, Sichuan	mianzhu deyang sichuan	CN	31.338	104.221	599
Naberezhnyye Chelny	naberezhnyye chelny|naberezhnie chelni	RU	55.737	52.420	128
Lipetsk	lipetsk	RU	52.588	39.552	156
Kikwit	kikwit|kikvite	CD	-5.041	18.816	466
Florianópolis	florianopolis	BR	-27.597	-48.549	26
Banan	banan	CN	29.379	106.540	216
Newcastle	newcastle|nyukasl	AU	-32.930	151.780	48
Tuen Mun	tuen mun	HK	22.392	113.972	7
Zhangye	zhangye|chzhane	CN	38.934	100.452	1481
Kirov	kirov	RU	58.598	49.658	179
Kashgar	kashgar|qasqar|kasgar	CN	39.467	75.987	1284
Mukim Pulai	mukim pulai	MY	1.533	103.667	9
Najrān	najran|nacran|necran|nadzhran	SA	17.493	44.128	1310
Karol Bāgh	karol bagh	IN	28.651	77.191	231
Zhoukou	zhoukou|chzhouko	CN	33.633	114.633	54
Leipzig	leipzig|leypsiq|leyptsig	DE	51.340	12.371	116
Pingliang	pingliang|pinlyan	CN	35.539	106.686	1354
Kalininskiy	kalininskiy	RU	59.997	30.390	34
Duisburg	duisburg|duysburg	DE	51.432	6.765	38
Āsansol	asansol	IN	23.683	86.983	119
Arāk	arak|erak	IR	34.095	49.698	1738
Maipú	maipu	CL	-33.514	-70.765	478
Homyel'	homyel|gomel	BY	52.434	30.975	138
Aktobe	aktobe	KZ	50.280	57.207	210
Kota Kinabalu	kota kinabalu	MY	5.975	116.072	5
Talatona	talatona	AO	-8.918	13.186	56
Kampung Larkin Lama	kampung larkin lama	MY	1.502	103.744	34
Kota Damansara	kota damansara	MY	3.155	101.580	70
Jalalpur Pirwala	jalalpur pirwala	PK	29.505	71.222	109
Mangaluru	mangaluru	IN	12.917	74.856	27
Zhucheng	zhucheng	CN	35.995	119.397	64
Santa Marta	santa marta	CO	11.239	-74.194	14
Matsudo	matsudo	JP	35.780	139.901	10
Hāthazāri	hathazari	BD	22.505	91.813	9
Lapu-Lapu City	lapu lapu city	PH	10.310	123.949	4
Karagandy	karagandy|qaraganda|karaganda	KZ	49.802	73.102	545
Loudi	loudi	CN	27.734	111.994	135
Liverpool	liverpool|liverpul	GB	53.411	-2.978	30
Ichikawa	ichikawa	JP	35.734	139.906	9
Bāndarban	bandarban	BD	22.195	92.219	24
Sha Tin	sha tin	HK	22.383	114.183	115
Dera Ghazi Khan	dera ghazi khan|dera gazi han	PK	30.046	70.640	125
Hecun	hecun	CN	36.533	114.111	247
Higashiosaka	higashiosaka	JP	34.667	135.583	6
Pindi Bhattian	pindi bhattian	PK	31.898	73.273	194
Cheboksary	cheboksary|ceboksari|supaskar|cheboksari	RU	56.132	47.246	141
Pohang	pohang	KR	36.029	129.365	5
Shanwei	shanwei|shanvey	CN	22.782	115.347	9
Montería	monteria	CO	8.751	-75.878	29
Ruiru	ruiru	KE	-1.147	36.961	1531
Valledupar	valledupar|valedupar	CO	10.465	-73.253	160
Belagavi	belagavi|belgaum	IN	15.852	74.504	769
Ajman	ajman|ecmen|acman|adzhman	AE	25.402	55.479	2
Jianshui	jianshui	CN	24.277	101.224	1939
Sancaktepe	sancaktepe	TR	41.002	29.232	114
Port Sudan	port sudan	SD	19.617	37.216	10
Toluca	toluca|toluka	MX	19.288	-99.653	2671
Ciudad López Mateos	ciudad lopez mateos|syudad lopes mateus	MX	19.558	-99.257	2302
Al Khuşūş	al khusus	EG	30.153	31.315	23
Jeju City	jeju city|jeju seheri|jeju sehri|chedzhu	KR	33.510	126.522	19
Gdańsk	gdansk|qdansk	PL	54.352	18.649	8
Miami	miami|mayami	US	25.774	-80.194	2
Omaha	omaha	US	41.256	-95.940	323
Nishinomiya	nishinomiya|nisinomiya	JP	34.716	135.332	5
Masina	masina	CD	-4.384	15.391	288
Sahāranpur	saharanpur	IN	29.968	77.545	280
Vellore	vellore|vellor	IN	12.918	79.133	218
Donghe	donghe	CN	40.566	110.020	1017
Kurashiki	kurashiki|kurasiki	JP	34.583	133.767	4
Campos dos Goytacazes	campos dos goytacazes|kampos	BR	-21.752	-41.330	13
Angeles City	angeles city	PH	15.150	120.583	102
Bhātpāra	bhatpara	IN	22.866	88.401	14
Jijiga	jijiga|dzhidzhiga	ET	9.350	42.800	1646
Tula	tula	RU	54.196	37.618	161
Najaf	najaf|necef|en nadzhaf	IQ	32.026	44.346	41
Raleigh	raleigh|roli	US	35.772	-78.639	96
Imus	imus	PH	14.430	120.937	10
Xichang	xichang|sichan	CN	27.896	102.263	1558
Malegaon	malegaon	IN	20.550	74.535	432
São José do Rio Preto	sao jose do rio preto|san zhoze du riu pretu	BR	-20.820	-49.379	505
Caxias do Sul	caxias do sul|kashias du sul	BR	-29.168	-51.179	787
Karabağlar	karabaglar	TR	38.382	27.132	78
Okene	okene	NG	7.551	6.236	384
Uijeongbu-si	uijeongbu si	KR	37.742	127.047	50
Bristol	bristol	GB	51.455	-2.597	21
East London	east london|ist london	ZA	-33.015	27.912	48
Chéngguān Qū	chengguan qu	CN	29.638	91.044	3657
Yazd	yazd|yezd	IR	31.897	54.367	1216
Hargeysa	hargeysa|hargeisa|hargeyse	SO	9.560	44.065	1261
Ōita	oita	JP	33.233	131.600	9
Jincheng	jincheng|tszinchen	CN	35.502	112.833	711
Hongjiang	hongjiang	CN	27.110	109.996	197
Modīnagar	modinagar	IN	28.831	77.573	223
Taoyuan	taoyuan	TW	24.994	121.297	103
Eldoret	eldoret	KE	0.520	35.270	2095
Kansas City	kansas city|kanzas siti	US	39.100	-94.579	274
Yan’an	yanan|yan an	CN	36.599	109.492	960
Kaliningrad	kaliningrad|kalininqrad	RU	54.706	20.511	2
Skopje	skopje|skopye|uskup|skope	MK	41.996	21.431	247
Kupang	kupang|kupanq|kupange	ID	-10.171	123.607	94
Vereeniging	vereeniging|ferinihing	ZA	-26.673	27.926	1445
The Hague	the hague|lahey|gaaga	NL	52.077	4.299	4
Long Beach	long beach|lonq bic|long bich	US	33.767	-118.189	9
Gaya	gaya	IN	24.797	85.004	117
Iloilo	iloilo	PH	10.697	122.564	8
Xiulin	xiulin	CN	29.717	112.400	36
Jingdezhen	jingdezhen|tszindechzhen	CN	29.295	117.208	48
Murcia	murcia|mursiya	ES	37.987	-1.130	53
Mesa	mesa	US	33.422	-111.823	378
Halifax	halifax|halifaks|galifaks	CA	44.643	-63.577	60
Morogoro	morogoro	TZ	-6.821	37.661	504
Marikina City	marikina city	PH	14.648	121.113	24
Kenitra	kenitra|kenitre	MA	34.261	-6.580	13
Seeb	seeb|es sib	OM	23.670	58.189	7
Cilegon	cilegon	ID	-6.014	106.054	18
Mykolayiv	mykolayiv|nikolaev	UA	46.976	31.993	42
Fukuyama	fukuyama	JP	34.483	133.367	7
Staten Island	staten island	US	40.562	-74.140	21
Nanping	nanping|nanpin	CN	26.645	118.174	102
Pereira	pereira|pereyra	CO	4.814	-75.695	1445
Ciudad Apodaca	ciudad apodaca|apodaka	MX	25.781	-100.189	431
São João de Meriti	sao joao de meriti|san zhuan di meriti	BR	-22.804	-43.372	14
Ambattur	ambattur	IN	13.098	80.162	18
Kanazawa	kanazawa|kanadzava	JP	36.600	136.617	0
Gonder	gonder	ET	12.600	37.467	2201
Mandaluyong City	mandaluyong city|mandaluiong	PH	14.583	121.041	24
Mixco	mixco|mishko	GT	14.631	-90.607	1726
Longshan	longshan|lyaoyuan	CN	42.885	125.137	259
Ikare	ikare	NG	7.526	5.753	423
Nova Vida	nova vida	AO	-8.906	13.222	56
Vũng Tàu	vung tau|vungtau	VN	10.346	107.084	10
Maracay	maracay|marakay	VE	10.250	-67.595	553
Tamale	tamale	GH	9.401	-0.839	196
Heyuan	heyuan	CN	23.733	114.683	31
Dĩ An	di an	VN	10.907	106.769	32
Kira	kira	UG	0.400	32.633	1168
Esna	esna	EG	25.293	32.554	86
Huangshan	huangshan|tunsi	CN	29.711	118.312	134
Ḩamāh	hamah|hema|hama	SY	35.132	36.758	270
Jalgaon	jalgaon|dzhalgaone	IN	21.003	75.566	227
Kurnool	kurnool|karnul	IN	15.829	78.036	286
Yola	yola	NG	9.208	12.481	180
Rạch Giá	rach gia|ratzya	VN	10.012	105.081	13
Amagasaki	amagasaki	JP	34.717	135.417	1
Manado	manado	ID	1.482	124.849	10
Santo Domingo de los Colorados	santo domingo de los colorados|santo domingo de los kolorados	EC	-0.254	-79.176	555
Ţarţūs	tartus|tertus	SY	34.889	35.887	20
Mek'ele	mek ele|mekele	ET	13.497	39.475	2068
Nazrēt	nazret	ET	8.550	39.267	1627
Colorado Springs	colorado springs|kolorado sprinqs|kolorado springs	US	38.834	-104.821	1832
Huancayo	huancayo|uankayo	PE	-12.069	-75.210	3596
Al Hillah	al hillah|hille|el hille|al hilla	IQ	32.464	44.420	33
Mbandaka	mbandaka	CD	0.049	18.260	315
Malanje	malanje|malanzhe	AO	-9.540	16.341	1134
Namp’o	nampo|namp o|nampho	KP	38.737	125.408	9
Ciudad General Escobedo	ciudad general escobedo	MX	25.797	-100.318	499
Bacolod City	bacolod city	PH	10.667	122.950	14
Virginia Beach	virginia beach|virciniya bic|virdzhiniya bich	US	36.853	-75.978	3
Wafangdian	wafangdian	CN	39.618	122.008	103
Mansilingan	mansilingan	PH	10.631	122.979	45
Kahama	kahama	TZ	-3.833	32.600	1249
Hsinchu	hsinchu|sinchzhu	TW	24.804	120.969	22
Katsushika	katsushika	JP	35.733	139.850	1
Rāmgundam	ramgundam	IN	18.801	79.452	148
Batman	batman	TR	37.887	41.132	540
Yongji	yongji	CN	34.866	110.440	359
Lishui	lishui|lishuy	CN	28.460	119.910	72
Udaipur	udaipur|udaypur	IN	24.586	73.713	565
Warder	warder	ET	6.974	45.341	556
Wenshan City	wenshan city	CN	23.363	104.250	1257
Eslamshahr	eslamshahr|islamsehr|islamshehr	IR	35.552	51.235	1063
Juba	juba|dzhuba	SS	4.852	31.582	518
Muratpaşa	muratpasa	TR	36.892	30.765	53
Bắc Giang	bac giang|bakzyang	VN	21.273	106.195	14
Şanlıurfa	sanliurfa|edessa	TR	37.167	38.794	528
Kursk	kursk	RU	51.727	36.185	187
Maheshtala	maheshtala	IN	22.509	88.253	9
Nam Định	nam dinh|nam gjinh|namdin	VN	20.434	106.177	5
Constantine	constantine|konstantina	DZ	36.365	6.615	574
Patiāla	patiala|patyala	IN	30.336	76.392	258
Boksburg	boksburg	ZA	-26.212	28.260	1624
Basuo	basuo	CN	19.103	108.666	17
Campina Grande	campina grande|kampina grande	BR	-7.231	-35.881	508
Ensenada	ensenada	MX	31.871	-116.601	29
Elazığ	elazig|elyazig	TR	38.674	39.223	1062
Jundiaí	jundiai|zhundiai	BR	-23.186	-46.884	753
Xochimilco	xochimilco	MX	19.255	-99.104	2244
Shyamnagar	shyamnagar	IN	22.833	88.367	8
Dasmariñas	dasmarinas|dasmarinyas	PH	14.329	120.937	82
Zhangjiajie	zhangjiajie|chzhantszyatsze	CN	29.129	110.478	174
Mataram	mataram	ID	-8.583	116.117	24
Korhogo	korhogo|korogo	CI	9.458	-5.630	360
Piracicaba	piracicaba|pirasikaba	BR	-22.725	-47.649	530
Beipiao	beipiao	CN	41.792	120.779	266
